part,unit,n_windows,n_errors,confidence @0.05,confidence @0.1,confidence @0.2,"boundary, then confidence @0.05","boundary, then confidence @0.1","boundary, then confidence @0.2","NDWI-ambiguous, then boundary, then confidence @0.05","NDWI-ambiguous, then boundary, then confidence @0.1","NDWI-ambiguous, then boundary, then confidence @0.2","NDWI-ambiguous, then confidence @0.05","NDWI-ambiguous, then confidence @0.1","NDWI-ambiguous, then confidence @0.2"
B,351,225,12,0.4166666666666667,0.5,1.0,0.4166666666666667,0.5833333333333334,1.0,0.6666666666666666,0.9166666666666666,1.0,0.6666666666666666,0.9166666666666666,1.0
B,352,225,23,0.17391304347826086,0.30434782608695654,0.6086956521739131,0.17391304347826086,0.34782608695652173,0.6956521739130435,0.34782608695652173,0.6956521739130435,0.9130434782608695,0.34782608695652173,0.6956521739130435,0.9130434782608695
B,353,225,33,0.24242424242424243,0.36363636363636365,0.6363636363636364,0.24242424242424243,0.36363636363636365,0.696969696969697,0.15151515151515152,0.36363636363636365,0.5454545454545454,0.15151515151515152,0.36363636363636365,0.5454545454545454
B,355,225,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,356,225,6,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334
B,358,225,42,0.11904761904761904,0.23809523809523808,0.47619047619047616,0.11904761904761904,0.21428571428571427,0.5,0.19047619047619047,0.2857142857142857,0.5,0.19047619047619047,0.2857142857142857,0.5476190476190477
B,360,225,43,0.13953488372093023,0.27906976744186046,0.37209302325581395,0.13953488372093023,0.27906976744186046,0.4883720930232558,0.09302325581395349,0.23255813953488372,0.4418604651162791,0.09302325581395349,0.20930232558139536,0.4186046511627907
B,362,225,42,0.07142857142857142,0.21428571428571427,0.4523809523809524,0.07142857142857142,0.19047619047619047,0.4523809523809524,0.023809523809523808,0.07142857142857142,0.40476190476190477,0.0,0.07142857142857142,0.3333333333333333
B,364,225,38,0.15789473684210525,0.23684210526315788,0.631578947368421,0.13157894736842105,0.2631578947368421,0.5263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684
B,366,189,29,0.06896551724137931,0.1724137931034483,0.3793103448275862,0.06896551724137931,0.20689655172413793,0.5172413793103449,0.20689655172413793,0.20689655172413793,0.3793103448275862,0.20689655172413793,0.20689655172413793,0.3448275862068966
B,367,180,5,0.6,0.8,1.0,0.6,0.8,1.0,0.6,0.8,1.0,0.6,0.8,1.0
B,369,52,3,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
B,370,190,9,0.5555555555555556,0.8888888888888888,1.0,0.5555555555555556,0.8888888888888888,1.0,0.4444444444444444,0.7777777777777778,1.0,0.4444444444444444,0.7777777777777778,1.0
B,371,143,21,0.19047619047619047,0.38095238095238093,0.8095238095238095,0.19047619047619047,0.38095238095238093,0.7619047619047619,0.19047619047619047,0.47619047619047616,0.8095238095238095,0.19047619047619047,0.47619047619047616,0.8095238095238095
B,372,68,5,0.4,0.4,0.6,0.4,0.6,0.8,0.6,0.8,1.0,0.6,0.8,0.8
B,374,221,26,0.15384615384615385,0.3076923076923077,0.6153846153846154,0.15384615384615385,0.34615384615384615,0.6538461538461539,0.3076923076923077,0.5769230769230769,0.8076923076923077,0.3076923076923077,0.5769230769230769,0.8076923076923077
B,375,213,23,0.17391304347826086,0.34782608695652173,0.6086956521739131,0.21739130434782608,0.34782608695652173,0.6521739130434783,0.2608695652173913,0.5217391304347826,0.8260869565217391,0.2608695652173913,0.5217391304347826,0.8260869565217391
B,376,64,12,0.16666666666666666,0.4166666666666667,0.9166666666666666,0.16666666666666666,0.4166666666666667,0.8333333333333334,0.16666666666666666,0.4166666666666667,0.9166666666666666,0.16666666666666666,0.4166666666666667,0.9166666666666666
B,379,180,6,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0
B,380,98,3,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
B,381,106,4,0.5,0.5,1.0,0.75,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0
B,382,80,5,0.2,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4
B,385,221,41,0.0975609756097561,0.21951219512195122,0.4146341463414634,0.12195121951219512,0.21951219512195122,0.4634146341463415,0.1951219512195122,0.3902439024390244,0.7073170731707317,0.1951219512195122,0.3902439024390244,0.7073170731707317
B,386,122,9,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.6666666666666666
B,387,98,11,0.36363636363636365,0.5454545454545454,1.0,0.36363636363636365,0.5454545454545454,1.0,0.36363636363636365,0.5454545454545454,0.9090909090909091,0.36363636363636365,0.5454545454545454,0.9090909090909091
B,391,225,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0
B,392,196,10,0.7,0.9,0.9,0.7,0.8,0.8,0.0,0.7,0.8,0.0,0.7,0.9
B,393,110,4,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0,0.25,0.5,1.0
B,394,189,8,0.5,0.75,1.0,0.5,0.75,1.0,0.375,0.625,1.0,0.375,0.625,1.0
B,396,127,7,0.5714285714285714,0.8571428571428571,1.0,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.7142857142857143,1.0,1.0,0.7142857142857143,1.0,1.0
B,398,64,5,0.2,0.2,0.6,0.2,0.4,0.6,0.4,0.6,0.6,0.4,0.6,0.6
B,402,110,13,0.3076923076923077,0.6923076923076923,1.0,0.3076923076923077,0.6923076923076923,1.0,0.3076923076923077,0.6923076923076923,1.0,0.3076923076923077,0.6923076923076923,1.0
B,405,223,26,0.11538461538461539,0.3076923076923077,0.6538461538461539,0.11538461538461539,0.2692307692307692,0.6538461538461539,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.46153846153846156
B,406,126,25,0.12,0.36,0.76,0.12,0.36,0.6,0.08,0.36,0.6,0.08,0.36,0.76
B,407,174,4,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75
B,410,225,7,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
B,411,225,58,0.15517241379310345,0.27586206896551724,0.5172413793103449,0.13793103448275862,0.25862068965517243,0.5,0.1206896551724138,0.25862068965517243,0.5,0.13793103448275862,0.27586206896551724,0.5172413793103449
B,412,225,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
B,414,225,30,0.16666666666666666,0.4,0.6,0.16666666666666666,0.4,0.6333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333
B,415,225,12,0.5,0.6666666666666666,1.0,0.5,0.8333333333333334,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0
B,416,119,14,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.42857142857142855
B,417,225,53,0.11320754716981132,0.22641509433962265,0.41509433962264153,0.09433962264150944,0.20754716981132076,0.41509433962264153,0.11320754716981132,0.22641509433962265,0.32075471698113206,0.11320754716981132,0.22641509433962265,0.32075471698113206
B,418,225,65,0.09230769230769231,0.16923076923076924,0.2923076923076923,0.09230769230769231,0.16923076923076924,0.3076923076923077,0.12307692307692308,0.26153846153846155,0.46153846153846156,0.12307692307692308,0.26153846153846155,0.46153846153846156
B,419,225,4,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5
B,420,198,76,0.05263157894736842,0.10526315789473684,0.25,0.05263157894736842,0.10526315789473684,0.25,0.039473684210526314,0.15789473684210525,0.32894736842105265,0.039473684210526314,0.15789473684210525,0.32894736842105265
B,421,156,26,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.2692307692307692,0.5769230769230769,0.11538461538461539,0.3076923076923077,0.6153846153846154,0.11538461538461539,0.3076923076923077,0.6153846153846154
B,422,90,20,0.1,0.25,0.55,0.1,0.25,0.6,0.1,0.25,0.6,0.1,0.25,0.55
B,423,107,12,0.16666666666666666,0.5,0.5833333333333334,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.4166666666666667,0.5833333333333334
B,424,50,9,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
B,426,225,7,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,0.8571428571428571,1.0
B,428,225,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,429,225,3,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
B,431,225,4,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0
B,432,225,9,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.7777777777777778
B,434,225,9,0.7777777777777778,0.7777777777777778,1.0,0.7777777777777778,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0
B,435,225,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B,437,225,9,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,1.0,0.6666666666666666,0.7777777777777778,1.0,0.6666666666666666,0.7777777777777778,0.8888888888888888
B,438,225,4,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0
B,440,225,10,0.7,0.8,1.0,0.7,0.8,1.0,0.7,0.8,1.0,0.7,0.8,1.0
A,barotse,1024,98,0.22448979591836735,0.336734693877551,0.5612244897959183,0.24489795918367346,0.3877551020408163,0.6632653061224489,0.24489795918367346,0.3979591836734694,0.673469387755102,0.21428571428571427,0.32653061224489793,0.5510204081632653
A,cuando_20,1024,49,0.46938775510204084,0.6938775510204082,0.9795918367346939,0.5306122448979592,0.8367346938775511,0.9591836734693877,0.5510204081632653,0.8775510204081632,0.9591836734693877,0.5102040816326531,0.7551020408163265,1.0
A,cuando_50,1024,168,0.19642857142857142,0.2857142857142857,0.5178571428571429,0.19642857142857142,0.31547619047619047,0.6190476190476191,0.21428571428571427,0.36904761904761907,0.6547619047619048,0.21428571428571427,0.35119047619047616,0.5714285714285714
A,cuando_80,1024,61,0.47540983606557374,0.6721311475409836,0.8360655737704918,0.47540983606557374,0.6885245901639344,0.9016393442622951,0.39344262295081966,0.7540983606557377,0.9508196721311475,0.3770491803278688,0.7540983606557377,0.9508196721311475
A,delta,1024,29,0.2413793103448276,0.3793103448275862,0.41379310344827586,0.5517241379310345,0.896551724137931,1.0,0.6206896551724138,0.9655172413793104,1.0,0.41379310344827586,0.5172413793103449,0.5517241379310345
A,kafue_20,1024,78,0.3076923076923077,0.46153846153846156,0.717948717948718,0.32051282051282054,0.5256410256410257,0.782051282051282,0.15384615384615385,0.32051282051282054,0.6538461538461539,0.15384615384615385,0.32051282051282054,0.6410256410256411
A,kafue_50,1024,48,0.2708333333333333,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.625,0.9791666666666666,0.4791666666666667,0.6875,0.9791666666666666,0.3333333333333333,0.5,0.6458333333333334
A,kafue_80,1024,38,0.42105263157894735,0.5789473684210527,0.7368421052631579,0.47368421052631576,0.7368421052631579,1.0,0.15789473684210525,0.3684210526315789,0.9736842105263158,0.15789473684210525,0.3684210526315789,0.7894736842105263
A,kazungula,1024,18,0.6666666666666666,0.8333333333333334,0.9444444444444444,0.7777777777777778,0.9444444444444444,1.0,0.3333333333333333,0.3888888888888889,1.0,0.3333333333333333,0.3888888888888889,0.8888888888888888
A,luangwa_conf,1024,52,0.4230769230769231,0.6153846153846154,0.7884615384615384,0.4807692307692308,0.75,0.8846153846153846,0.09615384615384616,0.15384615384615385,0.7884615384615384,0.09615384615384616,0.15384615384615385,0.75
A,okavango_50,1024,96,0.22916666666666666,0.3020833333333333,0.3333333333333333,0.2604166666666667,0.3229166666666667,0.4895833333333333,0.20833333333333334,0.4375,0.53125,0.20833333333333334,0.4270833333333333,0.5
A,okavango_80,1024,76,0.2631578947368421,0.32894736842105265,0.47368421052631576,0.32894736842105265,0.47368421052631576,0.7763157894736842,0.3026315789473684,0.5657894736842105,0.881578947368421,0.3026315789473684,0.5657894736842105,0.6842105263157895
A,okavango_sep,1024,13,0.6923076923076923,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.9230769230769231,1.0
A,rovuma_20,1024,39,0.41025641025641024,0.6666666666666666,0.8717948717948718,0.48717948717948717,0.8717948717948718,0.9743589743589743,0.38461538461538464,0.4358974358974359,1.0,0.38461538461538464,0.4358974358974359,0.8974358974358975
A,rovuma_50,1024,74,0.32432432432432434,0.581081081081081,0.8783783783783784,0.32432432432432434,0.581081081081081,0.8513513513513513,0.20270270270270271,0.28378378378378377,0.8243243243243243,0.20270270270270271,0.28378378378378377,0.8108108108108109
A,rovuma_80,1024,18,0.7222222222222222,0.8333333333333334,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.5555555555555556,1.0
A,save_20,1024,25,0.16,0.28,0.52,0.56,1.0,1.0,0.84,1.0,1.0,0.56,0.72,0.84
A,save_50,1024,76,0.2236842105263158,0.4605263157894737,0.75,0.2236842105263158,0.4605263157894737,0.6973684210526315,0.14473684210526316,0.4473684210526316,0.6973684210526315,0.15789473684210525,0.39473684210526316,0.7368421052631579
A,save_80,1024,23,0.34782608695652173,0.4782608695652174,0.6086956521739131,0.6086956521739131,1.0,1.0,0.7391304347826086,1.0,1.0,0.4782608695652174,0.5652173913043478,0.7391304347826086
A,shire_20,1024,302,0.08278145695364239,0.17218543046357615,0.33112582781456956,0.08609271523178808,0.16556291390728478,0.32781456953642385,0.09271523178807947,0.15894039735099338,0.31456953642384106,0.09271523178807947,0.15894039735099338,0.3211920529801324
A,shire_50,1024,123,0.17073170731707318,0.35772357723577236,0.5609756097560976,0.21138211382113822,0.4146341463414634,0.6260162601626016,0.16260162601626016,0.37398373983739835,0.6910569105691057,0.16260162601626016,0.3252032520325203,0.6260162601626016
A,shire_80,1024,188,0.11170212765957446,0.2074468085106383,0.2925531914893617,0.11702127659574468,0.24468085106382978,0.35106382978723405,0.23404255319148937,0.4148936170212766,0.7021276595744681,0.23404255319148937,0.4148936170212766,0.675531914893617
A,shire_liwonde,1024,17,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.7058823529411765,0.8235294117647058,0.8823529411764706
A,vicfalls_up,1024,21,0.7142857142857143,1.0,1.0,0.7619047619047619,0.9047619047619048,1.0,0.6666666666666666,0.9047619047619048,1.0,0.5238095238095238,0.9047619047619048,1.0
A,zambezi_20,1024,51,0.37254901960784315,0.47058823529411764,0.6470588235294118,0.39215686274509803,0.5882352941176471,0.8235294117647058,0.17647058823529413,0.19607843137254902,0.6274509803921569,0.17647058823529413,0.19607843137254902,0.6274509803921569
A,zambezi_50,1024,16,0.9375,1.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,0.125,0.125
A,zambezi_80,1024,47,0.46808510638297873,0.7872340425531915,0.9574468085106383,0.5319148936170213,0.851063829787234,1.0,0.5106382978723404,0.851063829787234,1.0,0.5106382978723404,0.8085106382978723,0.9787234042553191
