part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,identity_max_abs_dp,spearman_vs_confidence,spearman_vs_tile-phase,spearman_vs_boundary,spearman_vs_control,head_acc,n_tiles_scored,W/L_vs_confidence,sign_p_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,W/L_vs_control,sign_p_vs_control
B,bolivia/tile23,225,65,confidence (baseline),0.15459521246707886,0.10750217659234099,-2.84876903851827,0.0,0.02283157067104255,0.046991655724491266,0.07007893543768445,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,tile-phase (aligned),0.1774267831381214,0.13033374726338354,0.0925378778967772,-0.02283157067104255,0.0,0.024160085053448715,0.0472473647666419,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,boundary indicator,0.20158686819157012,0.15449383231683225,0.2577777777777778,-0.046991655724491266,-0.024160085053448715,0.0,0.023087279713193187,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,control NDWI gradient,0.2246741479047633,0.17758111203002544,0.06058957962789158,-0.07007893543768445,-0.0472473647666419,-0.023087279713193187,0.0,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,constant score,0.28888888888888886,0.241795853014151,0.0,-0.13429367642181,-0.11146210575076745,-0.08730202069731874,-0.06421474098412555,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,control S2 patch variance,0.32662463193467905,0.27953159605994116,98.0505771800518,-0.17202941946760017,-0.14919784879655762,-0.1250377637431089,-0.10195048402991572,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,control NDWI level,0.06970802219231322,0.022614986317575338,-0.25497420601521575,0.08488719027476566,0.1077187609458082,0.13187884599925692,0.1549661257124501,,,,,,,,,,,,,,,
B,bolivia/tile23,225,65,dihedral consistency (8 transforms),0.14115967020782105,0.09406663433308318,0.061779195849178195,0.013435542259257804,0.036267112930300355,0.06042719798374907,0.08351447769694226,,0.841517067003793,0.5028065739570164,0.3839484105042433,0.025055836493889615,,,,,,,,,,
B,bolivia/tile23,225,65,"boundary first, then confidence",0.17171390785089788,0.12462087197616001,1.9222222222222223,-0.01711869538381902,0.005712875287223529,0.029872960340672244,0.05296024005386543,,0.804941002949853,0.599028655710071,0.7486870413982356,0.09681521281078798,,,,,,,,,,
B,bolivia/tile23,225,65,combination conf+dihedral (prereg),0.14622834556823622,0.09913530969349835,0.5000000000000001,0.00836686689884264,0.03119843756988519,0.055358522623333906,0.07844580233652709,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,confidence (baseline),0.12248479860326461,0.10055593594717935,-5.676826686594222,0.0,-0.023184435382034366,0.020835906021033967,-0.0486995761348295,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,tile-phase (aligned),0.09930036322123025,0.07737150056514498,0.05850080184456601,0.023184435382034366,0.0,0.04402034140306833,-0.025515140752795137,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,boundary indicator,0.14332070462429858,0.12139184196821332,0.12555555555555556,-0.020835906021033967,-0.04402034140306833,0.0,-0.06953548215586347,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,control NDWI gradient,0.07378522246843511,0.051856359812349845,0.10014680020137215,0.0486995761348295,0.025515140752795137,0.06953548215586347,0.0,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,constant score,0.2,0.17807113734391475,0.0,-0.0775152013967354,-0.10069963677876977,-0.05667929537570143,-0.1262147775315649,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,control S2 patch variance,0.14203798761327074,0.12010912495718548,131.49370488669982,-0.019553189010006133,-0.0427376243920405,0.001282717011027834,-0.06825276514483564,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,control NDWI level,0.06684894725748124,0.044920084601395974,-0.2858145907354108,0.055635851345783374,0.03245141596374901,0.07647175736681734,0.006936275210953871,,,,,,,,,,,,,,,
B,bolivia/tile24,225,45,dihedral consistency (8 transforms),0.1270945381316483,0.10516567547556305,0.017796344975819618,-0.0046097395283836995,-0.027794174910418065,0.016226166492650268,-0.0533093156632132,,0.9630847029077122,0.7369100294985254,0.40112250019079,0.43839549093973895,,,,,,,,,,
B,bolivia/tile24,225,45,"boundary first, then confidence",0.11601740078645394,0.09408853813036867,1.3,0.006467397816810674,-0.01671703756522369,0.027303303837844642,-0.04223217831801883,,0.7608175305520437,0.8685703750526765,0.8386977805353858,0.4673303834808258,,,,,,,,,,
B,bolivia/tile24,225,45,combination conf+dihedral (prereg),0.12412111728555315,0.10219225462946789,0.5,-0.0016363186822885428,-0.02482075406432291,0.019199587338745425,-0.050335894817118046,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,confidence (baseline),0.001879958031473771,0.0017610859883864813,-8.132045203049978,0.0,-0.0015391121282682108,-0.0014379889717900456,-0.0007964814564143236,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,tile-phase (aligned),0.0003408459032055602,0.00022197386011827048,0.010535546853388951,0.0015391121282682108,0.0,0.00010112315647816512,0.0007426306718538872,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,boundary indicator,0.0004419690596837253,0.0003230970165964356,0.03,0.0014379889717900456,-0.00010112315647816512,0.0,0.0006415075153757221,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,control NDWI gradient,0.0010834765750594474,0.0009646045319721577,0.040778637050392155,0.0007964814564143236,-0.0007426306718538872,-0.0006415075153757221,0.0,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,constant score,0.013333333333333334,0.013214461290246044,0.0,-0.011453375301859563,-0.012992487430127774,-0.012891364273649609,-0.012249856758273886,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,control S2 patch variance,0.0006373134989204294,0.0005184414558331397,25.438740404089867,0.0012426445325533415,-0.0002964675957148692,-0.0001953444392367041,0.000446163076139018,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,control NDWI level,0.0012795802985015527,0.001160708255414263,-0.44025410924540825,0.0006003777329722183,-0.0009387343952959924,-0.0008376112388178273,-0.00019610372344210526,,,,,,,,,,,,,,,
B,bolivia/tile25,225,3,dihedral consistency (8 transforms),0.0006638780712786215,0.0005450060281913318,0.00450886209707379,0.0012160799601951496,-0.0003230321680730613,-0.00022190901159489616,0.00041959850378082595,,0.7711525495153814,0.6127939317319848,0.35766402544965936,0.1673166877370417,,,,,,,,,,
B,bolivia/tile25,225,3,"boundary first, then confidence",0.0004431023703386735,0.00032423032725138376,0.66,0.0014368556611350975,-0.00010225646713311328,-1.1333106549481675e-06,0.000640374204720774,,0.9385703750526762,0.6828013063632529,0.47028317290587834,0.013331226295827895,,,,,,,,,,
B,bolivia/tile25,225,3,combination conf+dihedral (prereg),0.0010470437843923784,0.0009281717413050887,0.5,0.0008329142470813926,-0.0007061978811868182,-0.000605074724708653,3.6432790667069014e-05,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,confidence (baseline),0.0015646189160196686,0.0011429357162988437,-7.8201277415667265,0.0,8.150123127084003e-05,-0.0006089910017542449,0.00021163173263014784,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,tile-phase (aligned),0.0016461201472905086,0.0012244369475696837,0.011354639560595712,-8.150123127084003e-05,0.0,-0.0006904922330250849,0.0001301305013593078,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,boundary indicator,0.0009556279142654238,0.0005339447145445988,0.015625,0.0006089910017542449,0.0006904922330250849,0.0,0.0008206227343843927,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,control NDWI gradient,0.0017762506486498164,0.0013545674489289915,0.045882890371203904,-0.00021163173263014784,-0.0001301305013593078,-0.0008206227343843927,0.0,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,constant score,0.026785714285714284,0.02636403108599346,0.0,-0.025221095369694614,-0.025139594138423774,-0.02583008637144886,-0.025009463637064466,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,control S2 patch variance,0.001154743895196323,0.0007330606954754982,34.08844535765577,0.0004098750208233455,0.0004913762520941856,-0.00019911598093089937,0.0006215067534534934,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,control NDWI level,0.0009646473140308885,0.0005429641143100635,-0.4066773463637801,0.0005999716019887801,0.0006814728332596202,-9.01939976546474e-06,0.000811603334618928,,,,,,,,,,,,,,,
B,bolivia/tile26,224,6,dihedral consistency (8 transforms),0.0015684373360519356,0.0011467541363311107,0.006613132047356933,-3.818420032267048e-06,7.768281123857299e-05,-0.0006128094217865119,0.0002078133125978808,,0.9068545803971818,0.8285981208626949,0.3512335617995742,0.3511509715994023,,,,,,,,,,
B,bolivia/tile26,224,6,"boundary first, then confidence",0.000707948013649821,0.00028626481392899603,0.6229671556122449,0.0008566709023698476,0.0009381721336406876,0.00024767990061560276,0.0010683026349999954,,0.9811157377749309,0.7560463378176383,0.4193859600245823,0.27350202861413636,,,,,,,,,,
B,bolivia/tile26,224,6,combination conf+dihedral (prereg),0.0015231127223482121,0.0011014295226273872,0.5,4.150619367145644e-05,0.00012300742494229648,-0.0005674848080827884,0.0002531379263016043,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,confidence (baseline),0.08244855301858656,0.05763165758513998,-2.0562639991668137,0.0,0.04238074429561357,0.004994845489461941,0.00873156811208499,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,tile-phase (aligned),0.12482929731420013,0.10001240188075355,0.08965420118660074,-0.04238074429561357,0.0,-0.03738589880615163,-0.033649176183528584,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,boundary indicator,0.0874433985080485,0.06262650307460192,0.29261363636363635,-0.004994845489461941,0.03738589880615163,0.0,0.0037367226226230482,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,control NDWI gradient,0.09118012113067155,0.06636322569722497,0.04247559188694144,-0.00873156811208499,0.033649176183528584,-0.0037367226226230482,0.0,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,constant score,0.20454545454545459,0.17972855911200802,0.0,-0.12209690152686804,-0.07971615723125447,-0.1171020560374061,-0.11336533341478305,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,control S2 patch variance,0.05560356668617517,0.030786671252728597,154.2658671198668,0.026844986332411384,0.06922573062802495,0.031839831821873325,0.035576554444496374,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,control NDWI level,0.042875936941636265,0.01805904150818969,-0.2986191392423256,0.03957261607695029,0.08195336037256387,0.04456746156641223,0.04830418418903528,,,,,,,,,,,,,,,
B,bolivia/tile27,44,9,dihedral consistency (8 transforms),0.09009767288783768,0.0652807774543911,0.06765470485499298,-0.007649119869251125,0.03473162442636245,-0.0026542743797891843,0.0010824482428338639,,0.8381959126145179,0.8063424947145877,0.8819724603674794,0.48231148696264964,,,,,,,,,,
B,bolivia/tile27,44,9,"boundary first, then confidence",0.08042735287485678,0.0556104574414102,2.1929788961038956,0.002021200143729779,0.04440194443934335,0.00701604563319172,0.010752768255814768,,0.9540521494009868,0.6913319238900634,0.8289490731996164,0.3961945031712475,,,,,,,,,,
B,bolivia/tile27,44,9,combination conf+dihedral (prereg),0.08386445309068566,0.05904755765723908,0.5,-0.0014159000720991022,0.04096484422351447,0.0035789454173628388,0.007315668039985887,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,confidence (baseline),0.13969495711089372,0.10323986821206257,-3.2552430145442486,0.0,-0.026224538739953118,-0.021370410514621463,0.049920335376958114,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,tile-phase (aligned),0.11347041837094059,0.07701532947210946,0.06643307771758243,0.026224538739953118,0.0,0.004854128225331655,0.07614487411691123,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,boundary indicator,0.11832454659627224,0.08186945769744111,0.171875,0.021370410514621463,-0.004854128225331655,0.0,0.07129074589157958,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,control NDWI gradient,0.18961529248785183,0.1531602035890207,0.062095098051818516,-0.049920335376958114,-0.07614487411691123,-0.07129074589157958,0.0,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,constant score,0.25,0.21354491110116885,0.0,-0.11030504288910628,-0.1365295816290594,-0.13167545340372774,-0.06038470751214817,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,control S2 patch variance,0.17011468167552607,0.13365959277669492,123.40657484390587,-0.03041972456463235,-0.05664426330458547,-0.05179013507925381,0.019500610812325764,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,control NDWI level,0.09921743509062811,0.06276234619179696,-0.20806220953269966,0.04047752202026561,0.014252983280312492,0.019107111505644148,0.09039785739722372,,,,,,,,,,,,,,,
B,bolivia/tile28,56,14,dihedral consistency (8 transforms),0.17023972776685725,0.1337846388680261,0.04039484797769027,-0.030544770655963532,-0.05676930939591665,-0.051915181170584995,0.01937556472099458,,0.8980861244019137,0.8602870813397131,0.5763126277850013,0.6278195488721807,,,,,,,,,,
B,bolivia/tile28,56,14,"boundary first, then confidence",0.10486385040865702,0.06840876150982589,1.424824617346939,0.034831106702236686,0.008606567962283568,0.013460696187615223,0.0847514420791948,,0.7809295967190707,0.816883116883117,0.8745152231154275,0.47737525632262484,,,,,,,,,,
B,bolivia/tile28,56,14,combination conf+dihedral (prereg),0.15687650468034914,0.120421415781518,0.5,-0.01718154756945542,-0.04340608630940854,-0.03855195808407688,0.032738787807502695,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,confidence (baseline),0.007189938899758073,0.004093243596700837,-5.150366676118638,0.0,0.0003743617909995932,0.05789652342057123,0.010414065905545025,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,tile-phase (aligned),0.007564300690757666,0.00446760538770043,0.014938519382170246,-0.0003743617909995932,0.0,0.05752216162957163,0.010039704114545432,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,boundary indicator,0.0650864623203293,0.06198976701727207,0.008888888888888889,-0.05789652342057123,-0.05752216162957163,0.0,-0.04748245751502621,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,control NDWI gradient,0.017604004805303098,0.014507309502245862,0.06175139743375867,-0.010414065905545025,-0.010039704114545432,0.04748245751502621,0.0,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,constant score,0.07555555555555556,0.07245886025249831,0.0,-0.06836561665579748,-0.06799125486479789,-0.010469093235226247,-0.05795155075025245,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,control S2 patch variance,0.012592333182981008,0.009495637879923772,27.5812698871004,-0.005402394283222935,-0.005028032492223342,0.05249412913734829,0.00501167162232209,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,control NDWI level,0.003436606412692499,0.0003399111096352636,-0.2081302992447898,0.0037533324870655735,0.004127694278065167,0.0616498559076368,0.014167398392610598,,,,,,,,,,,,,,,
B,bolivia/tile29,225,17,dihedral consistency (8 transforms),0.005245977494183133,0.002149282191125898,0.010110498582103496,0.0019439614055749392,0.0023183231965745324,0.05984048482614617,0.012358027311119964,,0.9164254108723139,0.9007174462705436,0.23724478702672902,0.6273946481247362,,,,,,,,,,
B,bolivia/tile29,225,17,"boundary first, then confidence",0.007956314609014727,0.004859619305957491,0.58,-0.000766375709256654,-0.00039201391825706075,0.057130147711314576,0.009647690196288371,,0.9793752633796883,0.8914506953223776,0.3394425414382433,0.6038611462284023,,,,,,,,,,
B,bolivia/tile29,225,17,combination conf+dihedral (prereg),0.005666868892897559,0.0025701735898403235,0.5000000000000001,0.0015230700068605135,0.0018974317978601067,0.05941959342743174,0.011937135912405538,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,confidence (baseline),0.04488341695679743,0.028524611124993614,-4.692149706549115,0.0,0.017329833334963313,0.060836713866056435,0.04689752929947941,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,tile-phase (aligned),0.062213250291760745,0.04585444445995693,0.06876770953554821,-0.017329833334963313,0.0,0.043506880531093126,0.029567695964516097,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,boundary indicator,0.10572013082285386,0.08936132499105005,0.15777777777777777,-0.060836713866056435,-0.043506880531093126,0.0,-0.013939184566577029,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,control NDWI gradient,0.09178094625627684,0.07542214042447302,0.055846193028585844,-0.04689752929947941,-0.029567695964516097,0.013939184566577029,0.0,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,constant score,0.17333333333333334,0.15697452750152951,0.0,-0.1284499163765359,-0.11112008304157259,-0.06761320251047946,-0.08155238707705649,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,control S2 patch variance,0.14389212688997027,0.12753332105816645,76.91964739520746,-0.09900870993317283,-0.08167887659820952,-0.038171996067116395,-0.052111180633693424,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,control NDWI level,0.023414761718751752,0.007055955886947938,-0.24191330316334983,0.021468655238045677,0.03879848857300899,0.08230536910410212,0.06836618453752509,,,,,,,,,,,,,,,
B,bolivia/tile30,225,39,dihedral consistency (8 transforms),0.05629127024454988,0.03993246441274606,0.04124135064646705,-0.011407853287752446,0.0059219800472108675,0.04942886057830399,0.035489676011726964,,0.9553160556257906,0.7979898862199745,0.4883356702844277,0.2576748841129372,,,,,,,,,,
B,bolivia/tile30,225,39,"boundary first, then confidence",0.05791912200598043,0.04156031617417662,1.4866666666666666,-0.013035705049183003,0.00429412828578031,0.047801008816873436,0.03386182425029641,,0.8384966287399922,0.8437041719342613,0.8439959225531424,0.389010745891277,,,,,,,,,,
B,bolivia/tile30,225,39,combination conf+dihedral (prereg),0.050342458077876795,0.033983652246072985,0.5,-0.00545904112107937,0.011870792213883943,0.05537767274497707,0.04143848817840004,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,confidence (baseline),0.008777460140618485,0.002638103336213598,-8.17337769349416,0.0,0.0013442541790487407,0.05782663985761889,0.005446970930193374,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,tile-phase (aligned),0.010121714319667225,0.003982357515262339,0.015693292914741808,-0.0013442541790487407,0.0,0.056482385678570154,0.004102716751144634,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,boundary indicator,0.06660409999823738,0.06046474319383249,0.03222222222222222,-0.05782663985761889,-0.056482385678570154,0.0,-0.05237966892742552,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,control NDWI gradient,0.014224431070811859,0.008085074266406972,0.049442611387701896,-0.005446970930193374,-0.004102716751144634,0.05237966892742552,0.0,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,constant score,0.10666666666666667,0.10052730986226179,0.0,-0.09788920652604818,-0.09654495234699945,-0.04006256666842929,-0.09244223559585481,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,control S2 patch variance,0.01207656635942712,0.005937209555022234,31.878110726449822,-0.0032991062188086357,-0.001954852039759895,0.05452753363881026,0.0021478647113847386,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,control NDWI level,0.006804548092941423,0.0006651912885365365,-0.4012361253185683,0.0019729120476770614,0.003317166226725802,0.059799551905295956,0.007419882977870436,,,,,,,,,,,,,,,
B,bolivia/tile31,225,24,dihedral consistency (8 transforms),0.008854562193727983,0.0027152053893230964,0.00781760986068548,-7.710205310949847e-05,0.0012671521259392422,0.05774953780450939,0.005369868877083876,,0.8859776654024438,0.711773072060683,0.4642128881183623,0.39747787610619467,,,,,,,,,,
B,bolivia/tile31,225,24,"boundary first, then confidence",0.01062495216192569,0.004485595357520803,0.6955555555555556,-0.0018474920213072052,-0.0005032378422584645,0.05597914783631169,0.003599478908886169,,0.9959787189211967,0.7072408343868518,0.5149197568481227,0.29180783817951955,,,,,,,,,,
B,bolivia/tile31,225,24,combination conf+dihedral (prereg),0.008775459983169325,0.002636103178764438,0.49999999999999994,2.0001574491598784e-06,0.0013462543364979006,0.05782864001506806,0.005448971087642534,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,confidence (baseline),0.008981764112034973,0.004385614423857411,-7.150983421483897,0.0,0.0008682302551792209,0.01861306046637408,0.018367163466125706,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,tile-phase (aligned),0.009849994367214194,0.005253844679036632,0.03875555762017264,-0.0008682302551792209,0.0,0.017744830211194856,0.017498933210946484,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,boundary indicator,0.02759482457840905,0.02299867489023149,0.08986175115207373,-0.01861306046637408,-0.017744830211194856,0.0,-0.00024589700024837263,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,control NDWI gradient,0.027348927578160678,0.022752777889983117,0.07167997237483595,-0.018367163466125706,-0.017498933210946484,0.00024589700024837263,0.0,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,constant score,0.09216589861751152,0.08756974892933396,0.0,-0.08318413450547654,-0.08231590425029733,-0.06457107403910248,-0.06481697103935084,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,control S2 patch variance,0.010552840990672212,0.00595669130249465,61.7534906189795,-0.0015710768786372387,-0.0007028466234580179,0.01704198358773684,0.016796086587488466,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,control NDWI level,0.017127417568212774,0.012531267880035214,-0.32515706887472096,-0.008145653456177803,-0.007277423200998581,0.010467407010196276,0.010221510009947903,,,,,,,,,,,,,,,
B,bolivia/tile33,217,20,dihedral consistency (8 transforms),0.00938488842910639,0.0047887387409288286,0.014888011117676176,-0.00040312431707141723,0.0004651059381078036,0.01820993614930266,0.017964039149054287,,0.94942502008202,0.902652705552972,0.6782922993513163,0.6929705886497837,,,,,,,,,,
B,bolivia/tile33,217,20,"boundary first, then confidence",0.011559323731089262,0.0069631740429117,1.045938940092166,-0.002577559619054289,-0.001709329363875068,0.01603550084731979,0.015789603847071416,,0.9795868036471765,0.8914102979654912,0.7764558123613147,0.6449264129051047,,,,,,,,,,
B,bolivia/tile33,217,20,combination conf+dihedral (prereg),0.009068932602374485,0.004472782914196924,0.5000000000000001,-8.716849033951236e-05,0.0007810617648397085,0.018525891976034565,0.018279994975786192,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,confidence (baseline),0.007597834415594395,0.0036042594017546324,-5.475780145599951,0.0,0.002281202747815632,0.014202648555060655,0.033682363827277684,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,tile-phase (aligned),0.009879037163410027,0.005885462149570264,0.041772544488695634,-0.002281202747815632,0.0,0.011921445807245024,0.03140116107946205,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,boundary indicator,0.02180048297065505,0.017806907956815287,0.09477124183006536,-0.014202648555060655,-0.011921445807245024,0.0,0.019479715272217032,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,control NDWI gradient,0.04128019824287208,0.03728662322903232,0.04179168832273487,-0.033682363827277684,-0.03140116107946205,-0.019479715272217032,0.0,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,constant score,0.08496732026143793,0.08097374524759816,0.0,-0.07736948584584354,-0.0750882830980279,-0.06316683729078287,-0.043687122018565845,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,control S2 patch variance,0.011119102500968682,0.007125527487128919,65.48512908241814,-0.0035212680853742868,-0.001240065337558655,0.010681380469686367,0.0301610957419034,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,control NDWI level,0.010128185224525296,0.006134610210685533,-0.35107619539363366,-0.0025303508089309003,-0.0002491480611152685,0.011672297746129753,0.031152013018346785,,,,,,,,,,,,,,,
B,bolivia/tile34,153,13,dihedral consistency (8 transforms),0.008201454306603021,0.004207879292763258,0.02407867579855591,-0.0006036198910086259,0.001677582856807006,0.013599028664052028,0.03307874393626906,,0.9266548724753056,0.8594480854542772,0.6188738643579269,0.5897162692828329,,,,,,,,,,
B,bolivia/tile34,153,13,"boundary first, then confidence",0.009153090326197101,0.005159515312357339,0.9353116246498598,-0.0015552559106027063,0.0007259468372129256,0.01264739264445795,0.03212710791667498,,0.9370887110825191,0.8499189149343943,0.7694575372750476,0.495731306876818,,,,,,,,,,
B,bolivia/tile34,153,13,combination conf+dihedral (prereg),0.007753653023954592,0.003760078010114829,0.5,-0.0001558186083601967,0.002125384139455435,0.014046829946700458,0.033526545218917486,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,confidence (baseline),0.025714976674823448,0.01846270529171145,-4.420992046191886,0.0,-0.008485868274382436,-0.0076407415532392855,0.06366968859796182,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,tile-phase (aligned),0.01722910840044101,0.009976837017329014,0.06219251006065885,0.008485868274382436,0.0,0.0008451267211431503,0.07215555687234425,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,boundary indicator,0.01807423512158416,0.010821963738472164,0.1554054054054054,0.0076407415532392855,-0.0008451267211431503,0.0,0.0713104301512011,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,control NDWI gradient,0.08938466527278525,0.08213239388967326,0.04529031436120063,-0.06366968859796182,-0.07215555687234425,-0.0713104301512011,0.0,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,constant score,0.11486486486486489,0.1076125934817529,0.0,-0.08914988819004144,-0.09763575646442388,-0.09679062974328073,-0.02548019959207963,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,control S2 patch variance,0.014616544168817375,0.007364272785705379,74.36299312987936,0.01109843250600607,0.0026125642316236347,0.003457690952766785,0.07476812110396788,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,control NDWI level,0.014916232297068507,0.00766396091395651,-0.25502627693099866,0.01079874437775494,0.0023128761033725034,0.0031580028245156537,0.07446843297571676,,,,,,,,,,,,,,,
B,bolivia/tile35,148,17,dihedral consistency (8 transforms),0.02423360222506018,0.01698133084194818,0.03136662417376568,0.0014813744497632689,-0.007004493824619167,-0.006159367103476017,0.06515106304772508,,0.9593909756901131,0.8780507668331248,0.7394851130424669,0.5870687836172016,,,,,,,,,,
B,bolivia/tile35,148,17,"boundary first, then confidence",0.02452648247616721,0.017274211093055214,1.3526785714285714,0.0011884941986562356,-0.0072973740757262,-0.00645224735458305,0.06485818279661805,,0.9502511688513601,0.9139436656215176,0.8563973813943825,0.53392537860419,,,,,,,,,,
B,bolivia/tile35,148,17,combination conf+dihedral (prereg),0.024917892775440372,0.017665621392328378,0.5,0.000797083899383072,-0.007688784374999364,-0.0068436576538562135,0.06446677249734489,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,confidence (baseline),0.009169994745327127,0.007339551449166482,-3.541825314230389,0.0,-0.00280355398523218,-0.006833566149605572,0.08333343364404233,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,tile-phase (aligned),0.006366440760094947,0.004535997463934302,0.042839028949124947,0.00280355398523218,0.0,-0.004030012164373392,0.0861369876292745,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,boundary indicator,0.002336428595721555,0.0005059852995609104,0.07555555555555556,0.006833566149605572,0.004030012164373392,0.0,0.09016699979364791,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,control NDWI gradient,0.09250342838936945,0.09067298509320881,0.03729675070705456,-0.08333343364404233,-0.0861369876292745,-0.09016699979364791,0.0,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,constant score,0.05777777777777779,0.05594733448161714,0.0,-0.04860778303245066,-0.05141133701768284,-0.05544134918205623,0.03472565061159167,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,control S2 patch variance,0.003574745852487313,0.0017443025563266684,40.21708401798554,0.005595248892839814,0.002791694907607634,-0.001238317256765758,0.08892868253688214,,,,,,,,,,,,,,,
B,bolivia/tile37,225,13,control NDWI level,0.007887986262856346,0.006057542966695701,-0.18713518077606894,0.0012820084824707815,-0.0015215455027613985,-0.0055515576671347905,0.08461544212651312,,,,,,,,,,,,,,,
