part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,head_acc,n_tiles_scored,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,W/L_vs_confidence,sign_p_vs_confidence,spearman_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,spearman_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,spearman_vs_boundary,W/L_vs_control,sign_p_vs_control,spearman_vs_control
B,test/tile333,225,5,confidence (baseline),0.0017975384357171165,0.0014994665434308568,-4.806628020339542,,,0.0,0.0005436424415338269,0.008741185398939252,0.004023155424116213,,,,,,,,,,,,
B,test/tile333,225,5,tile-phase (aligned),0.0023411808772509433,0.0020431089849646837,0.031113681581369342,,,-0.0005436424415338269,0.0,0.008197542957405424,0.003479512982582386,,,,,,,,,,,,
B,test/tile333,225,5,boundary indicator,0.010538723834656368,0.010240651942370109,0.04666666666666667,,,-0.008741185398939252,-0.008197542957405424,0.0,-0.0047180299748230395,,,,,,,,,,,,
B,test/tile333,225,5,control NDWI gradient,0.00582069385983333,0.0055226219675470695,0.05431650186049984,,,-0.004023155424116213,-0.003479512982582386,0.0047180299748230395,0.0,,,,,,,,,,,,
B,test/tile333,225,5,constant score,0.02222222222222222,0.02192415032993596,0.0,,,-0.020424683786505103,-0.019881041344971276,-0.011683498387565851,-0.016401528362388892,,,,,,,,,,,,
B,test/tile333,225,5,control S2 patch variance,0.003856696221944524,0.0035586243296582645,58.940896810488034,,,-0.0020591577862274077,-0.0015155153446935808,0.006682027612711845,0.001963997637888805,,,,,,,,,,,,
B,test/tile333,225,5,control NDWI level,0.0010539654397372679,0.0007558935474510082,-0.2429738171862344,,,0.0007435729959798486,0.0012872154375136754,0.0094847583949191,0.004766728420096062,,,,,,,,,,,,
B,test/tile333,225,5,contradiction (pixel-statistics neighbours),0.0007464862929126738,0.0004484144006264141,0.05555555555555555,,,0.0010510521428044428,0.0015946945843382696,0.009792237541743696,0.005074207566920655,,,0.32333073803968515,,,0.3522287586835677,,,0.2813340215858928,,,0.656641698098539
B,test/tile333,225,5,contradiction (OlmoEarth neighbours),0.0014607307628264783,0.0011626588705402187,0.06555555555555556,,,0.0003368076728906381,0.000880450114424465,0.00907799307182989,0.004359963097006851,,,0.4176368568616666,,,0.4461966450900779,,,0.327298360196307,,,0.5982682868838518
B,test/tile333,225,5,combination conf+pixel contradiction (secondary),0.0006668381879731083,0.0003687662956868486,0.5,,,0.0011307002477440081,0.001674342689277835,0.009871885646683261,0.005153855671860221,,,0.9059689400664928,,,0.7735759805432039,,,0.40114766031750476,,,0.5673895935224084
B,test/tile334,225,3,confidence (baseline),0.0001590026714532122,4.0130628365922484e-05,-5.7488348987367415,,,0.0,2.0202020202020213e-05,-4.0130628365922484e-05,0.0002462256348659624,,,,,,,,,,,,
B,test/tile334,225,3,tile-phase (aligned),0.0001792046916552324,6.0332648567942696e-05,0.025886387904433327,,,-2.0202020202020213e-05,0.0,-6.0332648567942696e-05,0.0002260236146639422,,,,,,,,,,,,
B,test/tile334,225,3,boundary indicator,0.00011887204308728971,0.0,0.02666666666666667,,,4.0130628365922484e-05,6.0332648567942696e-05,0.0,0.0002863562632318849,,,,,,,,,,,,
B,test/tile334,225,3,control NDWI gradient,0.0004052283063191746,0.0002863562632318849,0.04525076951041533,,,-0.0002462256348659624,-0.0002260236146639422,-0.0002863562632318849,0.0,,,,,,,,,,,,
B,test/tile334,225,3,constant score,0.013333333333333334,0.013214461290246044,0.0,,,-0.013174330661880122,-0.013154128641678102,-0.013214461290246044,-0.012928105027014159,,,,,,,,,,,,
B,test/tile334,225,3,control S2 patch variance,0.0032100081294309207,0.003091136086343631,142.94975856216993,,,-0.0030510054579777086,-0.0030308034377756884,-0.003091136086343631,-0.002804779823111746,,,,,,,,,,,,
B,test/tile334,225,3,control NDWI level,0.0011579720428778184,0.0010390999997905287,-0.5228615055437782,,,-0.0009989693714246063,-0.000978767351222586,-0.0010390999997905287,-0.0007527437365586439,,,,,,,,,,,,
B,test/tile334,225,3,contradiction (pixel-statistics neighbours),0.00011887204308728971,0.0,0.017361111111111112,,,4.0130628365922484e-05,6.0332648567942696e-05,0.0,0.0002863562632318849,,,0.2258161043962519,,,0.22679878405929932,,,0.44431712895234765,,,0.22005120379687554
B,test/tile334,225,3,contradiction (OlmoEarth neighbours),0.00014894736728026097,3.0075324192971255e-05,0.041527777777777775,,,1.0055304172951229e-05,3.025732437497144e-05,-3.0075324192971255e-05,0.00025628093903891364,,,0.558634656673687,,,0.47134538149297667,,,0.14848916103586296,,,0.3004910955850132
B,test/tile334,225,3,combination conf+pixel contradiction (secondary),0.00011887204308728971,0.0,0.5,,,4.0130628365922484e-05,6.0332648567942696e-05,0.0,0.0002863562632318849,,,0.9999841972187106,,,0.8147713864306786,,,0.19655488741551158,,,0.4966856300042138
B,test/tile340,225,13,confidence (baseline),0.0034138500461931647,0.00158340675003252,-5.422135722637177,,,0.0,0.003915688912301577,0.00583880526518153,0.04952238355126022,,,,,,,,,,,,
B,test/tile340,225,13,tile-phase (aligned),0.007329538958494741,0.005499095662334096,0.03802297010231996,,,-0.003915688912301577,0.0,0.0019231163528799543,0.04560669463895864,,,,,,,,,,,,
B,test/tile340,225,13,boundary indicator,0.009252655311374695,0.007422212015214051,0.09333333333333334,,,-0.00583880526518153,-0.0019231163528799543,0.0,0.04368357828607869,,,,,,,,,,,,
B,test/tile340,225,13,control NDWI gradient,0.052936233597453385,0.05110579030129274,0.03804731289894628,,,-0.04952238355126022,-0.04560669463895864,-0.04368357828607869,0.0,,,,,,,,,,,,
B,test/tile340,225,13,constant score,0.05777777777777779,0.05594733448161714,0.0,,,-0.054363927731584626,-0.05044823881928305,-0.048525122466403094,-0.004841544180324404,,,,,,,,,,,,
B,test/tile340,225,13,control S2 patch variance,0.08864235194179143,0.08681190864563079,86.36047369484577,,,-0.08522850189559827,-0.08131281298329669,-0.07938969663041674,-0.03570611834433805,,,,,,,,,,,,
B,test/tile340,225,13,control NDWI level,0.006474175051580035,0.00464373175541939,-0.3256509157500938,,,-0.0030603250053868702,0.0008553639069147061,0.0027784802597946604,0.04646205854587335,,,,,,,,,,,,
B,test/tile340,225,13,contradiction (pixel-statistics neighbours),0.027370394636057133,0.025539951339896488,0.09347222222222222,,,-0.023956544589863966,-0.02004085567756239,-0.018117739324682438,0.02556583896139625,,,0.5221780781553527,,,0.5313809153483012,,,0.6479376188526355,,,0.0397130960805006
B,test/tile340,225,13,contradiction (OlmoEarth neighbours),0.011252735977548932,0.009422292681388288,0.14597222222222223,,,-0.007838885931355769,-0.003923197019054192,-0.0020000806661742377,0.04168349761990445,,,0.7340301299597857,,,0.6562265646225033,,,0.341916120545589,,,0.25404094405356564
B,test/tile340,225,13,combination conf+pixel contradiction (secondary),0.005139024553958636,0.003308581257797991,0.5,,,-0.001725174507765471,0.0021905144045361053,0.00411363075741606,0.04779720904349475,,,0.9929864604368394,,,0.8902162058091877,,,0.6196661107299176,,,0.44781775385003475
B,test/tile341,204,130,confidence (baseline),0.5590509018572583,0.2880823387303718,-3.2598489788086975,,,0.0,0.06765357172594177,0.19121106178793856,0.12314235422861264,,,,,,,,,,,,
B,test/tile341,204,130,tile-phase (aligned),0.6267044735832,0.3557359104563136,0.0688535469085122,,,-0.06765357172594177,0.0,0.12355749006199679,0.055488782502670864,,,,,,,,,,,,
B,test/tile341,204,130,boundary indicator,0.7502619636451968,0.4792934005183104,0.1488970588235294,,,-0.19121106178793856,-0.12355749006199679,0.0,-0.06806870755932592,,,,,,,,,,,,
B,test/tile341,204,130,control NDWI gradient,0.6821932560858709,0.41122469295898445,0.026738950211084356,,,-0.12314235422861264,-0.055488782502670864,0.06806870755932592,0.0,,,,,,,,,,,,
B,test/tile341,204,130,constant score,0.6372549019607845,0.36628633883389805,0.0,,,-0.07820400010352624,-0.010550428377584464,0.11300706168441232,0.0449383541250864,,,,,,,,,,,,
