part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,spearman_vs_confidence,spearman_vs_tile-phase,spearman_vs_boundary,spearman_vs_control,head_acc,n_tiles_scored,W/L_vs_confidence,sign_p_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,W/L_vs_control,sign_p_vs_control
B,bolivia/tile151,225,9,control NDWI level,0.0022062869268435264,0.0013066472075729195,-0.42152583106233366,0.00017541586406633796,-0.0005781913269285273,-0.0012141909245017666,0.0002178592298326112,,,,,,,,,,,,,,
B,bolivia/tile151,225,9,Laplace logit variance,0.09995457401755245,0.09905493429828184,0.20290801250298057,-0.09757287122664259,-0.09832647841763745,-0.09896247801521069,-0.0975304278608763,-0.5496418036241045,-0.31776127265065324,0.13555309734513277,-0.3743763168984408,,,,,,,,,,
B,bolivia/tile151,225,9,Laplace moderated confidence (probit),0.0023817027909098644,0.0014820630716392575,-4.87352828481273,0.0,-0.0007536071909948652,-0.0013896067885681045,4.2443365766273253e-05,0.9995796460176993,0.6902180783817953,0.12101137800252845,0.6175453013063633,,,,,,,,,,
B,bolivia/tile151,225,9,Laplace mutual information,0.0024630086487218723,0.0015633689294512654,0.0023532092201311015,-8.130585781200789e-05,-0.0008349130488068731,-0.0014709126463801124,-3.886249204573464e-05,0.9921186262115468,0.6883143699957861,0.14481352718078386,0.6043921196797304,,,,,,,,,,
B,bolivia/tile151,225,9,Laplace predictive entropy,0.0023817027909098644,0.0014820630716392575,0.0991592364752126,0.0,-0.0007536071909948652,-0.0013896067885681045,4.2443365766273253e-05,0.9998946481247369,0.6912073324905184,0.1169911504424779,0.6196312684365782,,,,,,,,,,
B,bolivia/tile151,225,9,bootstrap-head logit std (B=16),0.043470089208588865,0.042570449489318256,0.40312706417507593,-0.041088386417679,-0.04184199360867386,-0.0424779932062471,-0.041045943051912726,-0.12326906868942268,-0.009052886641382216,0.17364938895912352,-0.0013463969658659926,,,,,,,,,,
B,bolivia/tile151,225,9,diagnostic feature norm,0.06847953234881697,0.06757989262954636,13.29910531561688,-0.0660978295579071,-0.06685143674890197,-0.06748743634647521,-0.06605538619214082,-0.03893173198482933,-0.20431099873577754,-0.5142404129793512,-0.22659186683522972,,,,,,,,,,
B,bolivia/tile151,225,9,combination conf+Laplace (prereg),0.015846986180774035,0.014947346461503428,0.5,-0.01346528338986417,-0.014218890580859036,-0.014854890178432275,-0.013422840024097897,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,confidence (baseline),0.002373678481365062,0.0021752618178512385,-4.774193901220958,0.0,0.0011362915546122708,-0.0020441100245504346,-0.001770614161196567,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,tile-phase (aligned),0.003509970035977333,0.0033115533724635093,0.02559287805045541,-0.0011362915546122708,0.0,-0.003180401579162706,-0.0029069057158088375,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,boundary indicator,0.0003295684568146271,0.00013115179330080366,0.024444444444444446,0.0020441100245504346,0.003180401579162706,0.0,0.00027349586335386795,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,control NDWI gradient,0.0006030643201684951,0.0004046476566546716,0.05418919453313649,0.001770614161196567,0.0029069057158088375,-0.00027349586335386795,0.0,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,constant score,0.017777777777777778,0.017579361114263954,0.0,-0.015404099296412715,-0.014267807741800444,-0.01744820932096315,-0.01717471345760928,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,control S2 patch variance,0.005708937881933422,0.005510521218419598,115.11831387271933,-0.00333525940056836,-0.002198967845956089,-0.0053793694251187945,-0.005105873561764927,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,control NDWI level,0.00039998809837131944,0.00020157143485749599,-0.36279831254280076,0.0019736903829937424,0.003109981937606013,-7.041964155669232e-05,0.00020307622179717563,,,,,,,,,,,,,,
B,bolivia/tile152,225,4,Laplace logit variance,0.02551789042238292,0.025319473758869098,0.18799256278560816,-0.02314421194101786,-0.02200792038640559,-0.025188321965568295,-0.024914826102214425,-0.7807227138643069,-0.6297914032869786,-0.2770554150863886,-0.18218183733670462,,,,,,,,,,
B,bolivia/tile152,225,4,Laplace moderated confidence (probit),0.002348709692351329,0.0021502930288375055,-4.596062073933589,2.4968789013733034e-05,0.0011612603436260038,-0.0020191412355367016,-0.001745645372182834,0.9999294142435736,0.8502728613569324,0.45047935103244846,0.24115992414664986,,,,,,,,,,
B,bolivia/tile152,225,4,Laplace mutual information,0.002276323201438571,0.0020779065379247473,0.0025986811916637784,9.73552799264912e-05,0.001233646834538762,-0.0019467547446239436,-0.0016732588812700757,0.998222713864307,0.8535830172777076,0.45970712178676787,0.2437968815844922,,,,,,,,,,
B,bolivia/tile152,225,4,Laplace predictive entropy,0.002348709692351329,0.0021502930288375055,0.1246309197833879,2.4968789013733034e-05,0.0011612603436260038,-0.0020191412355367016,-0.001745645372182834,0.9999525916561317,0.8501359039190899,0.4497703329119259,0.24167193426042985,,,,,,,,,,
B,bolivia/tile152,225,4,bootstrap-head logit std (B=16),0.015335894147161726,0.015137477483647903,0.37455854058265686,-0.012962215665796663,-0.011825924111184393,-0.0150063256903471,-0.014732829826993232,-0.2883997050147493,-0.2778508217446271,-0.19906447534766122,-0.16587336704593345,,,,,,,,,,
B,bolivia/tile152,225,4,diagnostic feature norm,0.02450936423763432,0.024310947574120497,13.303069149831467,-0.022135685756269258,-0.020999394201656987,-0.024179795780819694,-0.023906299917465824,0.20455436156763593,0.09040244416350612,0.01008849557522124,-0.42133691529709233,,,,,,,,,,
B,bolivia/tile152,225,4,combination conf+Laplace (prereg),0.005818738790657234,0.00562032212714341,0.5,-0.0034450603092921715,-0.0023087687546799007,-0.005489170333842606,-0.005215674470488738,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,confidence (baseline),0.019116324975485682,0.011910250881130152,-4.0096853392654,0.0,-0.0061487431999064385,-0.00813389151297029,0.005535170883164721,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,tile-phase (aligned),0.012967581775579244,0.005761507681223714,0.055533470467974744,0.0061487431999064385,0.0,-0.0019851483130638517,0.01168391408307116,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,boundary indicator,0.010982433462515392,0.003776359368159862,0.12333333333333334,0.00813389151297029,0.0019851483130638517,0.0,0.013669062396135011,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,control NDWI gradient,0.024651495858650403,0.017445421764294873,0.05366349375914739,-0.005535170883164721,-0.01168391408307116,-0.013669062396135011,0.0,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,constant score,0.11555555555555558,0.10834948146120005,0.0,-0.0964392305800699,-0.10258797377997633,-0.10457312209304019,-0.09090405969690518,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,control S2 patch variance,0.11009020683728303,0.1028841327429275,95.09450839790733,-0.09097388186179735,-0.09712262506170379,-0.09910777337476764,-0.08543871097863262,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,control NDWI level,0.00926365402381049,0.0020575799294549595,-0.36016290553218644,0.009852670951675193,0.003703927751768754,0.0017187794387049024,0.015387841834839914,,,,,,,,,,,,,,
B,bolivia/tile153,225,26,Laplace logit variance,0.24706800381846936,0.23986192972411383,0.194873144937538,-0.22795167884298367,-0.2341004220428901,-0.23608557035595396,-0.22241650795981896,-0.8196818373367047,-0.7438274336283188,-0.3856500210703751,-0.6131890012642226,,,,,,,,,,
