window,map,axis,hypothesis,predicted_period_px,fundamental_whitened_power,p_fundamental,n_harmonics,comb_whitened_power,p_comb,n_strips
kwando,change_gradient,col,warp duplication beat,11.459083999332975,1.3631486750476658,0.2558539065224639,3,1.0625313523580966,0.3824989111575521,1
kwando,change_gradient,row,encoder patch 4 px,4.382442668999991,0.4573780769533345,0.6329409944172648,1,0.4573780769533345,0.6329409944172648,1
kwando,change_gradient,row,2 patches 8 px,8.764885337999981,1.1794699804360391,0.3074416455122904,2,0.8184240286946868,0.513110646863652,1
kwando,change_gradient,row,window 32 px,35.059541351999925,0.8417353929800672,0.4309619857087098,3,0.9100571408617456,0.4862627114690422,1
kwando,change_gradient,row,window 64 px,70.11908270399985,0.9195405060330853,0.39870220025663794,3,0.944347084789111,0.4616148810816806,1
kwando,change_gradient,row,window 128 px,140.2381654079997,0.43918674240187683,0.6445604016327573,3,0.7557725203818513,0.6047236168277272,1
kwando,change_gradient,row,window 256 px,280.4763308159994,1.0245857949937658,0.3589451114809909,3,0.7492705288685392,0.6099231885240666,1
kwando,change_gradient,row,window 512 px,560.9526616319988,0.19067089163748593,0.8264045200395747,3,1.0991314590873065,0.3599500190815129,1
kwando,change_gradient,row,warp duplication beat,11.459083999332975,1.100401219514144,0.3327375561123334,3,0.9250022599904932,0.47543261633811984,1
kwando,worldcover_boundary,col,encoder patch 4 px,4.382442668999991,2.090267193817309,0.12365409179425965,1,2.090267193817309,0.12365409179425965,1
kwando,worldcover_boundary,col,2 patches 8 px,8.764885337999981,0.6047065294438582,0.5462347069230118,2,1.3474868616305837,0.2495738837638361,1
kwando,worldcover_boundary,col,window 32 px,35.059541351999925,4.553124943962267,0.010534234004439726,3,2.8301325194808005,0.009354084856756466,1
kwando,worldcover_boundary,col,window 64 px,70.11908270399985,0.6931471805599453,0.5000000000000001,3,1.8040031012420064,0.0939700181910565,1
kwando,worldcover_boundary,col,window 128 px,140.2381654079997,1.0311471466840743,0.3565976560291972,3,1.350986359435782,0.2304457498573964,1
kwando,worldcover_boundary,col,window 256 px,280.4763308159994,0.68470040940078,0.504241272893214,3,1.0431490408643205,0.39482235681167016,1
kwando,worldcover_boundary,col,window 512 px,560.9526616319988,0.9105169532600623,0.402316191599923,3,0.8270875018510297,0.5486285026716178,1
kwando,worldcover_boundary,col,warp duplication beat,11.459083999332975,1.3742673399776169,0.25302490914621706,3,1.4805771198304682,0.18023890257051628,1
kwando,worldcover_boundary,row,encoder patch 4 px,4.382442668999991,0.6167834924047809,0.5396775257153563,1,0.6167834924047809,0.5396775257153563,1
