part,unit,n_patches,n_errors,signal,aurc,eaurc,mean_value,gain_vs_confidence,gain_vs_tile-phase,gain_vs_boundary,gain_vs_control,bank_scenes,primary_used,spearman_vs_confidence,spearman_vs_tile-phase,spearman_vs_boundary,spearman_vs_control,head_acc,n_tiles_scored,W/L_vs_confidence,sign_p_vs_confidence,W/L_vs_tile-phase,sign_p_vs_tile-phase,W/L_vs_boundary,sign_p_vs_boundary,W/L_vs_control,sign_p_vs_control
B,bolivia/tile232,157,36,combination conf+AnySat contradiction (prereg),0.07375294436869674,0.04445814420200679,0.5,0.00811091261829755,0.001965447946111032,0.031080458870186775,0.06095590722507856,,,0.9471937037356607,0.8824741085397182,0.7228099794508481,0.5133052640517283,,,,,,,,,,
B,bolivia/tile232,157,36,weighted 0.75 conf + 0.25 contradiction (secondary),0.07620984263006891,0.046915042463378964,0.5000000000000001,0.005654014356925377,-0.000491450315261141,0.028623560608814602,0.058499008963706384,,,0.9883456895048011,0.8930490445474188,0.7197672704153434,0.46932923175327657,,,,,,,,,,
B,bolivia/tile233,224,20,confidence (baseline),0.016651729799900483,0.012342545273529291,-4.922024294201817,0.0,3.294112091357243e-05,-0.003823200359426784,0.030770457408680722,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,tile-phase (aligned),0.016684670920814056,0.012375486394442864,0.03717304721353847,-3.294112091357243e-05,0.0,-0.0038561414803403565,0.03073751628776715,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,boundary indicator,0.0128285294404737,0.008519344914102507,0.08370535714285714,0.003823200359426784,0.0038561414803403565,0.0,0.03459365776810751,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,control NDWI gradient,0.047422187208581205,0.043113002682210015,0.03422229227924375,-0.030770457408680722,-0.03073751628776715,-0.03459365776810751,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,constant score,0.08928571428571427,0.08497652975934308,0.0,-0.07263398448581379,-0.07260104336490023,-0.07645718484524058,-0.04186352707713307,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,control S2 patch variance,0.24066063909606367,0.23635145456969248,83.27686464074773,-0.22400890929616318,-0.22397596817524962,-0.22783210965558998,-0.19323845188748245,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,control NDWI level,0.008803815206941623,0.004494630680570431,-0.30570745026496293,0.00784791459295886,0.007880855713872432,0.004024714233532076,0.03861837200163958,,,,,,,,,,,,,,,,
B,bolivia/tile233,224,20,contradiction (OlmoEarth neighbours),0.027688148419242362,0.02337896389287117,0.13922991071428573,-0.011036418619341877,-0.011003477498428305,-0.014859618978768661,0.019734038789338847,,,0.8692650263132443,0.8314378672541279,0.6589261231223943,0.6606745280574384,,,,,,,,,,
B,bolivia/tile233,224,20,entropy (OlmoEarth neighbours),0.026311987217362907,0.022002802690991717,0.34655804226897835,-0.009660257417462426,-0.009627316296548854,-0.01348345777688921,0.021110199991218298,,,0.8600748093981154,0.8234806283034026,0.6446874586487911,0.6547845884010036,,,,,,,,,,
B,bolivia/tile233,224,20,contradiction (pixel-statistics neighbours),0.004320126403121892,1.0941876750700241e-05,0.08719308035714286,0.012331603396778591,0.012364544517692163,0.008508403037351807,0.043102060805459315,,,0.6701861293359234,0.6613644479356484,0.7389912440563252,0.5381400092224223,,,,,,,,,,
B,bolivia/tile233,224,20,contradiction (AnySat local neighbours),0.009398436186934315,0.005089251660563123,0.15025111607142858,0.007253293612966168,0.007286234733879741,0.0034300932535393843,0.038023751021646894,,,0.7930469640016093,0.7623159953959694,0.6659987790234778,0.550206089884054,,,,,,,,,,
B,bolivia/tile233,224,20,entropy (AnySat local neighbours),0.07049230194595306,0.06618311741958187,0.21366589878102418,-0.053840572146052576,-0.053807631025139004,-0.05766377250547936,-0.023070114737371854,,,0.7351780540937802,0.6973085351467331,0.49234214838796947,0.5736943012478245,,,,,,,,,,
B,bolivia/tile233,224,20,"contradiction (AnySat context neighbours, secondary)",0.004309184526371192,0.0,0.28194754464285715,0.012342545273529291,0.012375486394442864,0.008519344914102507,0.043113002682210015,,,-0.055494074766806054,-0.05816275574582973,0.10042433539353958,-0.02895270160204625,,,,,,,,,,
B,bolivia/tile233,224,20,combination conf+AnySat contradiction (prereg),0.009683402220022471,0.005374217693651279,0.5,0.006968327579878012,0.007001268700791584,0.0031451272204512278,0.03773878498855873,,,0.9742140963559364,0.9280656461684794,0.6940464720457058,0.6323189162500394,,,,,,,,,,
B,bolivia/tile233,224,20,weighted 0.75 conf + 0.25 contradiction (secondary),0.013051246454483054,0.008742061928111862,0.5,0.003600483345417429,0.0036334244663310013,-0.0002227170140093552,0.034370940754098155,,,0.9927791936576166,0.9434160190225526,0.7057463911223623,0.6432128370843269,,,,,,,,,,
B,bolivia/tile234,225,3,confidence (baseline),0.00034092478874867715,0.00022205274566138743,-7.94174446688758,0.0,6.222731742448539e-05,0.008756612819327046,-1.7674824928197712e-05,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,tile-phase (aligned),0.00040315210617316254,0.0002842800630858728,0.0052807569308828935,-6.222731742448539e-05,0.0,0.00869438550190256,-7.99021423526831e-05,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,boundary indicator,0.009097537608075723,0.008978665564988433,0.005555555555555556,-0.008756612819327046,-0.00869438550190256,0.0,-0.008774287644255243,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,control NDWI gradient,0.00032324996382047944,0.00020437792073318972,0.018727492876839228,1.7674824928197712e-05,7.99021423526831e-05,0.008774287644255243,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,constant score,0.013333333333333334,0.013214461290246044,0.0,-0.012992408544584657,-0.012930181227160172,-0.0042357957252576114,-0.013010083369512855,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,control S2 patch variance,0.004209591763360528,0.004090719720273238,58.65514575791207,-0.0038686669746118506,-0.0038064396571873653,0.004887945844715195,-0.0038863417995400485,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,control NDWI level,0.00034215554144834603,0.00022328349836105632,-0.4915343876742223,-1.230752699668883e-06,6.099656472481651e-05,0.008755382066627376,-1.8905577627866595e-05,,,,,,,,,,,,,,,,
B,bolivia/tile234,225,3,contradiction (OlmoEarth neighbours),0.0004667357049203148,0.0003478636618330251,0.026805555555555555,-0.00012581091617163765,-6.358359874715226e-05,0.008630801903155409,-0.00014348574109983536,,,0.5346796554127147,0.5324850134914245,0.2820451683278195,0.5074846336990889,,,,,,,,,,
B,bolivia/tile234,225,3,entropy (OlmoEarth neighbours),0.0007221790606278477,0.000603307017540558,0.07372309374736137,-0.0003812542718791705,-0.00031902695445468513,0.008375358547447875,-0.00039892909680736824,,,0.5344440472425824,0.5322098147773476,0.2701943711246264,0.5068270415368247,,,,,,,,,,
B,bolivia/tile234,225,3,contradiction (pixel-statistics neighbours),0.00015882230725280052,3.9950264165510805e-05,0.007638888888888889,0.00018210248149587663,0.000244329798920362,0.008938715300822922,0.00016442765656767892,,,0.36555013148686355,0.3661616863115795,0.4277099294050669,0.38288879316547597,,,,,,,,,,
B,bolivia/tile234,225,3,contradiction (AnySat local neighbours),0.0052815192733809595,0.00516264723029367,0.019444444444444445,-0.004940594484632283,-0.004878367167207797,0.0038160183346947632,-0.00495826930956048,,,0.4618951604137142,0.4575259121326612,0.21045618011418282,0.4206034126914935,,,,,,,,,,
B,bolivia/tile234,225,3,entropy (AnySat local neighbours),0.005218692504086246,0.005099820460998957,0.04239467313368492,-0.004877767715337569,-0.004815540397913084,0.0038788451039894764,-0.004895442540265767,,,0.44587074034028196,0.44052629691381545,0.0803238827825412,0.4032427974070033,,,,,,,,,,
B,bolivia/tile234,225,3,"contradiction (AnySat context neighbours, secondary)",0.013392592592592595,0.013273720549505305,0.0044444444444444444,-0.013051667803843918,-0.012989440486419432,-0.004295054984516872,-0.013069342628772115,,,0.11212820841701794,0.11521430589638537,0.503359449777223,0.1121282084170177,,,,,,,,,,
B,bolivia/tile234,225,3,combination conf+AnySat contradiction (prereg),0.0007540920062913025,0.0006352199632040128,0.49999999999999994,-0.00041316721754262534,-0.00035093990011813994,0.00834344560178442,-0.00043084204247082305,,,0.9997081751519381,0.7574924976257351,0.2051546246066356,0.4234152040746499,,,,,,,,,,
B,bolivia/tile234,225,3,weighted 0.75 conf + 0.25 contradiction (secondary),0.0006920756079953513,0.0005732035649080616,0.5,-0.0003511508192466742,-0.0002889235018221888,0.008405462000080372,-0.0003688256441748719,,,0.9997292456805734,0.7575168563000413,0.2051407083943369,0.4233997050147493,,,,,,,,,,
B,bolivia/tile235,198,22,confidence (baseline),0.03651160626660486,0.02981644511891254,-4.645500764401272,0.0,0.0080678681138639,0.03524339295858636,-0.012318441793925782,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,tile-phase (aligned),0.04457947438046876,0.03788431323277644,0.04692764159650746,-0.0080678681138639,0.0,0.027175524844722465,-0.020386309907789682,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,boundary indicator,0.07175499922519123,0.0650598380774989,0.08838383838383838,-0.03524339295858636,-0.027175524844722465,0.0,-0.04756183475251215,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,control NDWI gradient,0.024193164472679076,0.017498003324986758,0.05084814453360783,0.012318441793925782,0.020386309907789682,0.04756183475251215,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,constant score,0.11111111111111113,0.10441594996341881,0.0,-0.07459950484450627,-0.06653163673064237,-0.039356111885919906,-0.08691794663843205,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,control S2 patch variance,0.055657966777101844,0.04896280562940952,131.69186861510144,-0.019146360510496983,-0.011078492396633083,0.016097032448089382,-0.031464802304422765,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,control NDWI level,0.060977761560990745,0.054282600413298424,-0.3130070053629875,-0.024466155294385884,-0.016398287180521984,0.010777237664200481,-0.036784597088311666,,,,,,,,,,,,,,,,
B,bolivia/tile235,198,22,contradiction (OlmoEarth neighbours),0.05774427620048287,0.051049115052790556,0.11379419191919192,-0.021232669933878016,-0.013164801820014116,0.01401072302470835,-0.0335511117278038,,,0.6393052948128457,0.5163167254016153,0.30797901643739695,0.34935641448842836,,,,,,,,,,
B,bolivia/tile235,198,22,entropy (OlmoEarth neighbours),0.055668170836084205,0.04897300968839188,0.29209108720844823,-0.019156564569479343,-0.011088696455615443,0.016086828389107022,-0.031475006363405125,,,0.6043513010336894,0.48476244285008796,0.25737072964764635,0.3521240125926324,,,,,,,,,,
B,bolivia/tile235,198,22,contradiction (pixel-statistics neighbours),0.060849064385338596,0.05415390323764628,0.052556818181818184,-0.02433745811873374,-0.01626959000486984,0.010905934839852624,-0.03665589991265952,,,0.4336309693821719,0.5572970041691864,0.5536513638805226,0.5696205007667846,,,,,,,,,,
B,bolivia/tile235,198,22,contradiction (AnySat local neighbours),0.05361362934029993,0.046918468192607615,0.07686237373737374,-0.017102023073695075,-0.009034154959831175,0.01814136988489129,-0.029420464867620857,,,0.6456366140310803,0.6188823758570882,0.355596040068987,0.31643265653337554,,,,,,,,,,
B,bolivia/tile235,198,22,entropy (AnySat local neighbours),0.05686619501911986,0.050171033871427545,0.18015485414838642,-0.020354588752515005,-0.012286720638651105,0.01488880420607136,-0.03267303054644079,,,0.6335731367711792,0.6096867313895148,0.33063803537137326,0.31949638555530524,,,,,,,,,,
B,bolivia/tile235,198,22,"contradiction (AnySat context neighbours, secondary)",0.09819785825664788,0.09150269710895556,0.09217171717171717,-0.06168625199004302,-0.05361838387617912,-0.026442859031456656,-0.0740046937839688,,,0.0433003971645998,0.15918882715329552,0.2742061464991966,0.3089381034504529,,,,,,,,,,
B,bolivia/tile235,198,22,combination conf+AnySat contradiction (prereg),0.03563993634006338,0.02894477519237106,0.5,0.000871669926541481,0.00893953804040538,0.03611506288512785,-0.011446771867384301,,,0.9420918601049946,0.8052288966018762,0.37550677837139596,0.2538804533224408,,,,,,,,,,
B,bolivia/tile235,198,22,weighted 0.75 conf + 0.25 contradiction (secondary),0.03565301687481805,0.02895785572712573,0.5000000000000001,0.0008585893917868112,0.008926457505650711,0.03610198235037318,-0.011459852402138971,,,0.9846560075628876,0.8234097821092632,0.37057810036788597,0.21380406640343233,,,,,,,,,,
B,bolivia/tile236,54,7,confidence (baseline),0.02688572976891067,0.016902913928794883,-2.8110595764937223,0.0,0.001510535638778978,0.013080879818077824,0.002031365865726713,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,tile-phase (aligned),0.028396265407689646,0.01841344956757386,0.04014044116182184,-0.001510535638778978,0.0,0.011570344179298846,0.0005208302269477348,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,boundary indicator,0.03996660958698849,0.029983793746872708,0.09259259259259259,-0.013080879818077824,-0.011570344179298846,0.0,-0.011049513952351112,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,control NDWI gradient,0.02891709563463738,0.018934279794521596,0.024297179432525635,-0.002031365865726713,-0.0005208302269477348,0.011049513952351112,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,constant score,0.12962962962962965,0.11964681378951386,0.0,-0.10274389986071898,-0.10123336422194,-0.08966302004264115,-0.10071253399499226,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,control S2 patch variance,0.07464890309027027,0.06466608725015448,56.645741840447876,-0.0477631733213596,-0.046252637682580616,-0.034682293503281766,-0.04573180745563288,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,control NDWI level,0.011140558290918012,0.001157742450802227,-0.25927824801083926,0.015745171477992655,0.017255707116771636,0.02882605129607048,0.017776537343719367,,,,,,,,,,,,,,,,
B,bolivia/tile236,54,7,contradiction (OlmoEarth neighbours),0.04137115959236645,0.031388343752250664,0.25,-0.01448542982345578,-0.012974894184676802,-0.001404550005377956,-0.012454063957729068,,,0.6746170994364309,0.5206246663131301,0.5489742977253649,0.46902570924420317,,,,,,,,,,
B,bolivia/tile236,54,7,entropy (OlmoEarth neighbours),0.028076239759126185,0.0180934239190104,0.5617949675367916,-0.0011905099902155165,0.00032002564856346144,0.011890369827862308,0.0008408558755111963,,,0.6175960796802723,0.45489521254483234,0.5350430373234195,0.6302118197904677,,,,,,,,,,
B,bolivia/tile236,54,7,contradiction (pixel-statistics neighbours),0.009982815840115785,0.0,0.11863425925925926,0.016902913928794883,0.01841344956757386,0.029983793746872708,0.018934279794521596,,,0.5443290633882432,0.5317239036447337,0.5880683248007218,0.4490588158625222,,,,,,,,,,
B,bolivia/tile236,54,7,contradiction (AnySat local neighbours),0.009982815840115785,0.0,0.14756944444444445,0.016902913928794883,0.01841344956757386,0.029983793746872708,0.018934279794521596,,,0.6069432365872621,0.5000779658262466,0.6368569677326869,0.2616697011365108,,,,,,,,,,
B,bolivia/tile236,54,7,entropy (AnySat local neighbours),0.04540443238810101,0.03542161654798523,0.1965244441950493,-0.018518702619190346,-0.01700816698041137,-0.005437822801112522,-0.016487336753463634,,,0.5790416864816952,0.476816935793217,0.6087146208727258,0.15570686185259072,,,,,,,,,,
B,bolivia/tile236,54,7,"contradiction (AnySat context neighbours, secondary)",0.009982815840115785,0.0,0.3038194444444444,0.016902913928794883,0.01841344956757386,0.029983793746872708,0.018934279794521596,,,0.20660119206075228,0.20150374208841226,0.33805370237666826,0.12886507998256644,,,,,,,,,,
B,bolivia/tile236,54,7,combination conf+AnySat contradiction (prereg),0.01550158205468189,0.005518766214566106,0.5,0.011384147714228778,0.012894683353007756,0.024465027532306602,0.01341551357995549,,,0.9192970477928455,0.7566712461803934,0.7244544686951807,0.3514028690256873,,,,,,,,,,
B,bolivia/tile236,54,7,weighted 0.75 conf + 0.25 contradiction (secondary),0.02019031558087587,0.010207499740760084,0.4999999999999999,0.0066954141880348,0.008205949826813778,0.019776294006112624,0.008726780053761513,,,0.9862199112696801,0.8271103754920193,0.7500596177431439,0.40368231525764964,,,,,,,,,,
B,bolivia/tile238,222,7,confidence (baseline),0.006304751455410297,0.005731415180231423,-5.386425680136895,0.0,-0.0007046834012168195,0.013953109123441616,-0.005096584978728039,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,tile-phase (aligned),0.0056000680541934775,0.005026731779014603,0.022384231266957474,0.0007046834012168195,0.0,0.014657792524658438,-0.0043919015775112195,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,boundary indicator,0.020257860578851913,0.01968452430367304,0.02364864864864865,-0.013953109123441616,-0.014657792524658438,0.0,-0.019049694102169657,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,control NDWI gradient,0.0012081664766822578,0.0006348302015033837,0.036858525264098684,0.005096584978728039,0.0043919015775112195,0.019049694102169657,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,constant score,0.031531531531531536,0.030958195256352662,0.0,-0.02522678007612124,-0.02593146347733806,-0.011273670952679622,-0.03032336505484928,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,control S2 patch variance,0.001535059491488897,0.0009617232163100229,95.33488184429066,0.0047696919639214,0.00406500856270458,0.018722801087363017,-0.0003268930148066392,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,control NDWI level,0.016592724222739903,0.01601938794756103,-0.36649170050238045,-0.010287972767329606,-0.010992656168546427,0.003665136356112011,-0.015384557746057646,,,,,,,,,,,,,,,,
B,bolivia/tile238,222,7,contradiction (OlmoEarth neighbours),0.014344046966512404,0.01377071069133353,0.11585022522522523,-0.008039295511102107,-0.008743978912318928,0.005913813612339509,-0.013135880489830148,,,0.7720220773711978,0.5189152166612069,0.03727840480809927,0.4364484823811968,,,,,,,,,,
B,bolivia/tile238,222,7,entropy (OlmoEarth neighbours),0.014280066466100456,0.013706730190921583,0.36499109277374403,-0.00797531501069016,-0.008679998411906979,0.005977794112751457,-0.013071899989418198,,,0.772092019932929,0.5190446823750448,0.04051187860916506,0.4369879025768202,,,,,,,,,,
B,bolivia/tile238,222,7,contradiction (pixel-statistics neighbours),0.010631078491609477,0.010057742216430604,0.013513513513513514,-0.004326327036199181,-0.005031010437416001,0.009626782087242436,-0.009422912014927221,,,0.45137550997837383,0.45498068066818553,0.34229716581826836,0.4643559332648011,,,,,,,,,,
B,bolivia/tile238,222,7,contradiction (AnySat local neighbours),0.021028580433010795,0.020455244157831922,0.047015765765765764,-0.014723828977600498,-0.01542851237881732,-0.0007707198541588821,-0.01982041395632854,,,0.6011169488839002,0.40365388461754526,0.0869792178803089,0.2905411255487985,,,,,,,,,,
B,bolivia/tile238,222,7,entropy (AnySat local neighbours),0.02100718124099549,0.020433844965816617,0.13739297318886928,-0.014702429785585194,-0.015407113186802015,-0.0007493206621435773,-0.019799014764313234,,,0.6005211465263426,0.402478094897405,0.08162422063714035,0.28969471643820205,,,,,,,,,,
B,bolivia/tile238,222,7,"contradiction (AnySat context neighbours, secondary)",0.033429832350733664,0.03285649607555479,0.014921171171171171,-0.027125080895323367,-0.027829764296540188,-0.01317197177188175,-0.032221665874051404,,,0.1298273724189783,0.1059670026489082,0.16094341954412839,0.140472871858201,,,,,,,,,,
B,bolivia/tile238,222,7,combination conf+AnySat contradiction (prereg),0.009115266500126963,0.00854193022494809,0.5,-0.0028105150447166665,-0.003515198445933486,0.01114259407872495,-0.007907100023444705,,,0.9422915407064651,0.6466778267241793,0.08063490983418858,0.5633876117901155,,,,,,,,,,
B,bolivia/tile238,222,7,weighted 0.75 conf + 0.25 contradiction (secondary),0.007553641559559959,0.006980305284381085,0.5,-0.0012488901041496619,-0.0019535735053664814,0.012704219019291956,-0.006345475082877701,,,0.9862270873041639,0.6922782682802093,0.09101874265685758,0.6066273076532038,,,,,,,,,,
B,bolivia/tile239,225,3,confidence (baseline),0.001115151150760468,0.0009962791076731782,-4.804165080123478,0.0,-0.0003712795252730455,0.012218182182572866,-0.0009962791076731782,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,tile-phase (aligned),0.0007438716254874224,0.0006249995824001327,0.013292992915440765,0.0003712795252730455,0.0,0.012589461707845912,-0.0006249995824001327,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,boundary indicator,0.013333333333333334,0.013214461290246044,0.0,-0.012218182182572866,-0.012589461707845912,0.0,-0.013214461290246044,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,control NDWI gradient,0.00011887204308728971,0.0,0.030921428263505944,0.0009962791076731782,0.0006249995824001327,0.013214461290246044,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,constant score,0.013333333333333334,0.013214461290246044,0.0,-0.012218182182572866,-0.012589461707845912,0.0,-0.013214461290246044,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,control S2 patch variance,0.0002799471908731561,0.0001610751477858664,93.4922835229561,0.0008352039598873119,0.0004639244346142663,0.013053386142460177,-0.0001610751477858664,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,control NDWI level,0.0027404883298801806,0.002621616286792891,-0.36572481558273445,-0.0016253371791197127,-0.001996616704392758,0.010592845003453154,-0.002621616286792891,,,,,,,,,,,,,,,,
B,bolivia/tile239,225,3,contradiction (OlmoEarth neighbours),0.005818825098022531,0.005699953054935241,0.13319444444444445,-0.004703673947262062,-0.005074953472535108,0.007514508235310803,-0.005699953054935241,,,0.4515088979889827,0.3438825273431257,nan,0.46890221692747813,,,,,,,,,,
B,bolivia/tile239,225,3,entropy (OlmoEarth neighbours),0.005818825098022531,0.005699953054935241,0.40384477029243004,-0.004703673947262062,-0.005074953472535108,0.007514508235310803,-0.005699953054935241,,,0.4501613508586031,0.34331376945956404,nan,0.46797761700475826,,,,,,,,,,
B,bolivia/tile239,225,3,contradiction (pixel-statistics neighbours),0.00037173854359229296,0.00025286650050500325,0.004166666666666667,0.0007434126071681749,0.00037213308189512943,0.012961594789741042,-0.00025286650050500325,,,0.22396798761604833,0.23394577260288127,nan,0.37576215801633445,,,,,,,,,,
B,bolivia/tile239,225,3,contradiction (AnySat local neighbours),0.0014069690147379044,0.0012880969716506146,0.016805555555555556,-0.00029181786397743646,-0.000663097389250482,0.01192636431859543,-0.0012880969716506146,,,0.4417934853095196,0.4373488039905893,nan,0.41857076021112466,,,,,,,,,,
B,bolivia/tile239,225,3,entropy (AnySat local neighbours),0.0014069690147379044,0.0012880969716506146,0.06771770880338122,-0.00029181786397743646,-0.000663097389250482,0.01192636431859543,-0.0012880969716506146,,,0.4417934853095196,0.4373488039905893,nan,0.41857076021112466,,,,,,,,,,
B,bolivia/tile239,225,3,"contradiction (AnySat context neighbours, secondary)",0.013333333333333334,0.013214461290246044,0.0,-0.012218182182572866,-0.012589461707845912,0.0,-0.013214461290246044,,,nan,nan,nan,nan,,,,,,,,,,
B,bolivia/tile239,225,3,combination conf+AnySat contradiction (prereg),0.0007762011963856553,0.0006573291532983655,0.5,0.00033894995437481264,-3.232957089823287e-05,0.01255713213694768,-0.0006573291532983655,,,0.9611807004696696,0.7623041210791367,nan,0.455733609144903,,,,,,,,,,
B,bolivia/tile239,225,3,weighted 0.75 conf + 0.25 contradiction (secondary),0.0006838073584218074,0.0005649353153345176,0.5,0.00043134379233866055,6.006426706561504e-05,0.012649525974911527,-0.0005649353153345176,,,0.9897121124535975,0.7759755267278208,nan,0.4444306316252161,,,,,,,,,,
B,bolivia/tile240,135,33,confidence (baseline),0.1229325467856581,0.08936905655865385,-1.9968831850422752,0.0,-0.013267904786215215,0.0444620849018981,0.08583359944245858,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,tile-phase (aligned),0.10966464199944288,0.07610115177243863,0.07830702542430824,0.013267904786215215,0.0,0.05772998968811331,0.0991015042286738,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,boundary indicator,0.1673946316875562,0.13383114146055194,0.1814814814814815,-0.0444620849018981,-0.05772998968811331,0.0,0.04137151454056048,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,control NDWI gradient,0.20876614622811668,0.17520265600111243,0.0408541266598679,-0.08583359944245858,-0.0991015042286738,-0.04137151454056048,0.0,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,constant score,0.24444444444444444,0.2108809542174402,0.0,-0.12151189765878634,-0.13477980244500154,-0.07704981275688824,-0.03567829821632776,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,control S2 patch variance,0.3131307702564361,0.2795672800294319,89.80416685898149,-0.19019822347077803,-0.20346612825699323,-0.14573613856887993,-0.10436462402831945,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,control NDWI level,0.09005091413623369,0.05648742390922944,-0.24314063650702297,0.03288163264942441,0.019613727863209196,0.07734371755132251,0.11871523209188299,,,,,,,,,,,,,,,,
B,bolivia/tile240,135,33,contradiction (OlmoEarth neighbours),0.11229354546481543,0.07873005523781118,0.2388888888888889,0.010639001320842667,-0.002628903465372548,0.055101086222740764,0.09647260076330125,,,0.7971411911951266,0.6680906258776977,0.677261481979839,0.15810840569139953,,,,,,,,,,
B,bolivia/tile240,135,33,entropy (OlmoEarth neighbours),0.12668898036228327,0.09312549013527902,0.6048868682152748,-0.0037564335766251677,-0.017024338362840383,0.04070565132527293,0.08207716586583341,,,0.73859473070722,0.6175767261135142,0.588673100321057,0.20017631279287543,,,,,,,,,,
B,bolivia/tile240,135,33,contradiction (pixel-statistics neighbours),0.12509543032844844,0.09153194010144419,0.14375,-0.0021628835427903448,-0.01543078832900556,0.04229920135910775,0.08367071589966824,,,0.5095842502865786,0.5595034843954534,0.5796338353822347,0.24277629424482317,,,,,,,,,,
B,bolivia/tile240,135,33,contradiction (AnySat local neighbours),0.10388636733424178,0.07032287710723753,0.19814814814814816,0.019046179451416317,0.0057782746652011024,0.06350826435331441,0.1048797788938749,,,0.7638672715392513,0.5545158409990734,0.6041179908111727,0.03739900123831811,,,,,,,,,,
B,bolivia/tile240,135,33,entropy (AnySat local neighbours),0.11838813021710998,0.08482463999010573,0.44994547587310874,0.004544416568548121,-0.008723488217667094,0.04900650147044622,0.0903780160110067,,,0.7380151023766507,0.5249322716989047,0.5431250971290101,0.06944647645193706,,,,,,,,,,
B,bolivia/tile240,135,33,"contradiction (AnySat context neighbours, secondary)",0.1559116077765751,0.12234811754957084,0.39351851851851855,-0.03297906099091699,-0.04624696577713221,0.011483023910981105,0.05285453845154159,,,0.34042368124655115,0.425645492569478,0.5586733458426704,0.19901692134413757,,,,,,,,,,
B,bolivia/tile240,135,33,combination conf+AnySat contradiction (prereg),0.10524913204815244,0.07168564182114819,0.4999999999999999,0.017683414737505662,0.004415509951290447,0.06214549963940376,0.10351701417996424,,,0.9430137487600206,0.6801621803010302,0.6711766367885178,0.06939365302083074,,,,,,,,,,
B,bolivia/tile240,135,33,weighted 0.75 conf + 0.25 contradiction (secondary),0.11301312357755111,0.07944963335054686,0.5,0.009919423208106987,-0.0033484815781082283,0.05438150811000508,0.09575302265056557,,,0.9860720226047578,0.7073978509393044,0.6738303021438561,0.06506714011949474,,,,,,,,,,
B,bolivia/tile241,149,15,confidence (baseline),0.06368509520367018,0.058101572665434205,-4.247255767151813,0.0,-0.020267156906973033,0.0006487000453108127,-0.04517667161365813,,,,,,,,,,,,,,,,
B,bolivia/tile241,149,15,tile-phase (aligned),0.04341793829669714,0.03783441575846117,0.03423455643071871,0.020267156906973033,0.0,0.020915856952283846,-0.0249095147066851,,,,,,,,,,,,,,,,
B,bolivia/tile241,149,15,boundary indicator,0.06433379524898099,0.05875027271074502,0.05956375838926174,-0.0006487000453108127,-0.020915856952283846,0.0,-0.045825371658968946,,,,,,,,,,,,,,,,
B,bolivia/tile241,149,15,control NDWI gradient,0.018508423590012042,0.012924901051776074,0.032202648948025714,0.04517667161365813,0.0249095147066851,0.045825371658968946,0.0,,,,,,,,,,,,,,,,
